timestamp,service,instance_id,metric_family,source,value
1776633343.603,ad,3a8b9295-6ae2-4e8a-b9b0-a607d7fec0a4,dependency_error_ratio,trace_client_error_ratio,0.0
1776633343.603,ad,3a8b9295-6ae2-4e8a-b9b0-a607d7fec0a4,error_ratio,trace_server_error_ratio,0.0
1776633343.603,ad,3a8b9295-6ae2-4e8a-b9b0-a607d7fec0a4,request_count,trace_server_count,0.0
1776633343.603,ad,5680c7ee-584c-4353-b6d2-93bc605a0324,dependency_error_ratio,trace_client_error_ratio,0.0
1776633343.603,ad,5680c7ee-584c-4353-b6d2-93bc605a0324,error_ratio,trace_server_error_ratio,0.0
1776633343.603,ad,5680c7ee-584c-4353-b6d2-93bc605a0324,request_count,trace_server_count,0.0
1776633343.603,ad,9f9a3c1c-bd3f-40ea-8764-b59f1ebd2204,dependency_error_ratio,trace_client_error_ratio,0.0
1776633343.603,ad,ad-7fb5b4f859-52ks9,cpu_usage,container_cpu_usage,0.002260537278200892
1776633343.603,ad,ad-7fb5b4f859-52ks9,memory_usage,container_memory_working_set_bytes,261144576.0
1776633343.603,ad,ad-7fb5b4f859-rd4zw,cpu_usage,container_cpu_usage,0.0016877910470071483
1776633343.603,ad,ad-7fb5b4f859-rd4zw,memory_usage,container_memory_working_set_bytes,245444608.0
1776633343.603,ad,ad-7fb5b4f859-zsstr,cpu_usage,container_cpu_usage,0.0038358043727441723
1776633343.603,ad,ad-7fb5b4f859-zsstr,memory_usage,container_memory_working_set_bytes,266792960.0
1776633343.603,ad,ad::service,pod_restart_count,k8s_container_restarts,3.0
1776633343.603,ad,ad::service,pod_running_count,k8s_container_ready,3.0
1776633343.603,cart,cart-7c7496d7f-th7mc,cpu_usage,container_cpu_usage,0.05023939054831858
1776633343.603,cart,cart-7c7496d7f-th7mc,memory_usage,container_memory_working_set_bytes,66170880.0
1776633343.603,cart,cart::service,pod_restart_count,k8s_container_restarts,1.0
1776633343.603,cart,cart::service,pod_running_count,k8s_container_ready,1.0
1776633343.603,cart,f1f3afac-3031-4c18-925a-048232421d89,dependency_error_ratio,trace_client_error_ratio,0.0
1776633343.603,cart,f1f3afac-3031-4c18-925a-048232421d89,error_ratio,trace_server_error_ratio,0.0
1776633343.603,cart,f1f3afac-3031-4c18-925a-048232421d89,request_count,trace_server_count,0.0
1776633343.603,checkout,4755bdbd-5ad9-49fa-acb7-3a7dcb6a9277,dependency_error_ratio,trace_client_error_ratio,0.0
1776633343.603,checkout,4755bdbd-5ad9-49fa-acb7-3a7dcb6a9277,error_ratio,trace_server_error_ratio,0.0
1776633343.603,checkout,4755bdbd-5ad9-49fa-acb7-3a7dcb6a9277,request_count,trace_server_count,0.0
1776633343.603,checkout,bb49e6b9-109a-41b8-be66-ab2a38272474,dependency_error_ratio,trace_client_error_ratio,0.0
1776633343.603,checkout,bb49e6b9-109a-41b8-be66-ab2a38272474,error_ratio,trace_server_error_ratio,0.0
1776633343.603,checkout,bb49e6b9-109a-41b8-be66-ab2a38272474,request_count,trace_server_count,0.0
1776633343.603,checkout,bc5804df-6f63-4261-8788-8ecfe5481366,dependency_error_ratio,trace_client_error_ratio,0.0
1776633343.603,checkout,bc5804df-6f63-4261-8788-8ecfe5481366,error_ratio,trace_server_error_ratio,0.0
1776633343.603,checkout,bc5804df-6f63-4261-8788-8ecfe5481366,request_count,trace_server_count,0.0
1776633343.603,checkout,checkout-7f4ccfc547-6crwh,cpu_usage,container_cpu_usage,0.15649058690105438
1776633343.603,checkout,checkout-7f4ccfc547-6crwh,memory_usage,container_memory_working_set_bytes,16097280.0
1776633343.603,checkout,checkout-7f4ccfc547-ftx2n,cpu_usage,container_cpu_usage,0.0004598231108549368
1776633343.603,checkout,checkout-7f4ccfc547-ftx2n,memory_usage,container_memory_working_set_bytes,13983744.0
1776633343.603,checkout,checkout-7f4ccfc547-qlfgr,cpu_usage,container_cpu_usage,0.00047012035897589765
1776633343.603,checkout,checkout-7f4ccfc547-qlfgr,memory_usage,container_memory_working_set_bytes,12849152.0
1776633343.603,checkout,checkout::service,pod_restart_count,k8s_container_restarts,81.0
1776633343.603,checkout,checkout::service,pod_running_count,k8s_container_ready,3.0
1776633343.603,email,email-5dcf48b665-66zvj,cpu_usage,container_cpu_usage,0.0009075925919893738
1776633343.603,email,email-5dcf48b665-66zvj,memory_usage,container_memory_working_set_bytes,59273216.0
1776633343.603,email,email-5dcf48b665-74hbf,cpu_usage,container_cpu_usage,0.011532472613458519
1776633343.603,email,email-5dcf48b665-74hbf,memory_usage,container_memory_working_set_bytes,57769984.0
1776633343.603,email,email-5dcf48b665-9xxmx,cpu_usage,container_cpu_usage,0.005094593655133104
1776633343.603,email,email-5dcf48b665-9xxmx,memory_usage,container_memory_working_set_bytes,57671680.0
1776633343.603,email,email::service,pod_restart_count,k8s_container_restarts,6.0
1776633343.603,email,email::service,pod_running_count,k8s_container_ready,3.0
1776633343.603,email,otel-demo.email-5dcf48b665-66zvj.email,error_ratio,trace_server_error_ratio,0.0
1776633343.603,email,otel-demo.email-5dcf48b665-66zvj.email,request_count,trace_server_count,0.0
1776633343.603,email,otel-demo.email-5dcf48b665-74hbf.email,error_ratio,trace_server_error_ratio,0.0
1776633343.603,email,otel-demo.email-5dcf48b665-74hbf.email,request_count,trace_server_count,0.0
1776633343.603,email,otel-demo.email-5dcf48b665-9xxmx.email,error_ratio,trace_server_error_ratio,0.0
1776633343.603,email,otel-demo.email-5dcf48b665-9xxmx.email,request_count,trace_server_count,0.0
1776633343.603,email,otel-demo.email-5dcf48b665-n4zf2.email,error_ratio,trace_server_error_ratio,0.0
1776633343.603,email,otel-demo.email-5dcf48b665-n4zf2.email,request_count,trace_server_count,0.0
1776633343.603,frontend,frontend-b78bf7696-6bjdg,cpu_usage,container_cpu_usage,0.04896355744185114
1776633343.603,frontend,frontend-b78bf7696-6bjdg,memory_usage,container_memory_working_set_bytes,102408192.0
