case_id,raw_metrics_file,raw_file_size_bytes,raw_rows,timestamp_count,service_count,instance_count,metric_family_count,source_metric_count,first_timestamp,last_timestamp,metric_window_start_ts,metric_window_end_ts,anchor_ts,metric_families,source_metrics
S04_productcatalog_network_delay_run_13,raw/metrics_long.csv,1862821,17638,181,9,52,10,10,1777426834.0,1777428634.0,1777426834,1777428634,1777428634,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S04_productcatalog_network_delay_run_14,raw/metrics_long.csv,1861320,17628,181,9,52,10,10,1777428544.0,1777430344.0,1777428544,1777430344,1777430344,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_01,raw/metrics_long.csv,2652238,24888,180,9,57,10,10,1776340049.945,1776341839.945,1776340049.94,1776341849.94,1776341849.94,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_02,raw/metrics_long.csv,2474336,23214,180,9,54,10,10,1776396328.029,1776398118.029,1776396318.03,1776398118.03,1776398118.03,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_03,raw/metrics_long.csv,2421179,22946,180,9,54,10,10,1776399020.67,1776400810.67,1776399020.67,1776400820.67,1776400820.67,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_04,raw/metrics_long.csv,2457079,23071,180,9,54,10,10,1776456218.432,1776458008.432,1776456218.43,1776458018.43,1776458018.43,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_05,raw/metrics_long.csv,2461216,23108,180,9,54,10,10,1776472447.313,1776474237.313,1776472447.31,1776474247.31,1776474247.31,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_06,raw/metrics_long.csv,2466172,23147,180,9,54,10,10,1776525070.693,1776526860.693,1776525070.69,1776526870.69,1776526870.69,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_07,raw/metrics_long.csv,2396387,22533,180,9,54,10,10,1776527833.836,1776529623.836,1776527823.84,1776529623.84,1776529623.84,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_08,raw/metrics_long.csv,2729715,25191,180,9,58,10,10,1776625526.602,1776627316.602,1776625516.6,1776627316.6,1776627316.6,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_09,raw/metrics_long.csv,1721520,16107,180,9,52,10,10,1777308968.097,1777310758.097,1777308968.1,1777311368.1,1777310768.1,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_10,raw/metrics_long.csv,1785458,16550,180,9,50,10,10,1777349337.958,1777351127.958,1777349327.96,1777351127.96,1777351127.96,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S05_email_memory_leak_run_11,raw/metrics_long.csv,1789087,16590,180,9,50,10,10,1777373423.455,1777375213.455,1777373423.45,1777375223.45,1777375223.45,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_01,raw/metrics_long.csv,2646383,24835,180,9,57,10,10,1776320117.313,1776321907.313,1776320117.31,1776321917.31,1776321917.31,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_02,raw/metrics_long.csv,2465941,23139,180,9,54,10,10,1776401729.292,1776403519.292,1776401729.29,1776403529.29,1776403529.29,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_03,raw/metrics_long.csv,2353612,22156,180,9,54,10,10,1776404452.499,1776406242.499,1776404442.5,1776406242.5,1776406242.5,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_04,raw/metrics_long.csv,2435907,22883,180,9,54,10,10,1776458922.211,1776460712.211,1776458922.21,1776460722.21,1776460722.21,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_05,raw/metrics_long.csv,2466903,23157,180,9,54,10,10,1776475160.061,1776476950.061,1776475150.06,1776476950.06,1776476950.06,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_06,raw/metrics_long.csv,2442345,23145,180,9,54,10,10,1776530589.58,1776532379.58,1776530579.58,1776532379.58,1776532379.58,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_07,raw/metrics_long.csv,2429535,22827,180,9,54,10,10,1776533335.049,1776535125.049,1776533335.05,1776535135.05,1776535135.05,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_08,raw/metrics_long.csv,2691852,24867,180,9,58,10,10,1776628124.454,1776629914.454,1776628124.45,1776629924.45,1776629924.45,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_09,raw/metrics_long.csv,823568,7739,180,9,48,10,10,1777331298.332,1777333088.332,1777331288.33,1777333088.33,1777333088.33,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_10,raw/metrics_long.csv,1762461,16495,180,9,50,10,10,1777351118.43,1777352908.43,1777351118.43,1777352918.43,1777352918.43,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S06_reco_cache_growth_run_11,raw/metrics_long.csv,1794292,16634,180,9,50,10,10,1777375190.016,1777376980.016,1777375180.02,1777376980.02,1777376980.02,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_01,raw/metrics_long.csv,2626782,24883,180,9,57,10,10,1776342411.33,1776344201.33,1776342411.33,1776344211.33,1776344211.33,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_02,raw/metrics_long.csv,2438089,22900,180,9,54,10,10,1776407154.834,1776408944.834,1776407144.83,1776408944.83,1776408944.83,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_03,raw/metrics_long.csv,2286725,21489,180,9,54,10,10,1776409860.437,1776411650.437,1776409850.44,1776411650.44,1776411650.44,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_04,raw/metrics_long.csv,2362436,22418,180,9,54,10,10,1776461623.63,1776463413.63,1776461623.63,1776463423.63,1776463423.63,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_05,raw/metrics_long.csv,2236626,21062,180,9,54,10,10,1776477863.644,1776479653.644,1776477853.64,1776479653.64,1776479653.64,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_06,raw/metrics_long.csv,2457446,23078,180,9,54,10,10,1776536095.245,1776537885.245,1776536085.25,1776537885.25,1776537885.25,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_07,raw/metrics_long.csv,2393519,22500,180,9,54,10,10,1776538829.918,1776540619.918,1776538829.92,1776540629.92,1776540629.92,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_08,raw/metrics_long.csv,2654345,24540,180,9,58,10,10,1776630746.462,1776632536.462,1776630736.46,1776632536.46,1776632536.46,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_09,raw/metrics_long.csv,599713,5828,148,9,46,10,10,1777333320.664,1777334790.664,1777333320.66,1777335120.66,1777335120.66,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S07_homepage_flood_run_10,raw/metrics_long.csv,1780192,16507,180,9,50,10,10,1777352905.802,1777354695.802,1777352905.8,1777354705.8,1777354705.8,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_01,raw/metrics_long.csv,2540965,23876,180,9,57,10,10,1776324894.699,1776326684.699,1776324894.7,1776326694.7,1776326694.7,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_02,raw/metrics_long.csv,2397209,22521,180,9,54,10,10,1776412556.088,1776414346.088,1776412556.09,1776414356.09,1776414356.09,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_03,raw/metrics_long.csv,2449244,22974,180,9,54,10,10,1776433115.765,1776434905.765,1776433115.76,1776434915.76,1776434915.76,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_04,raw/metrics_long.csv,2340623,22012,180,9,54,10,10,1776464345.155,1776466135.155,1776464335.16,1776466135.16,1776466135.16,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_05,raw/metrics_long.csv,2448834,22960,180,9,54,10,10,1776541574.075,1776543364.075,1776541574.07,1776543374.07,1776543374.07,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_06,raw/metrics_long.csv,2379387,22367,180,9,54,10,10,1776544312.529,1776546102.529,1776544312.53,1776546112.53,1776546112.53,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_07,raw/metrics_long.csv,2707991,24995,180,9,58,10,10,1776633343.603,1776635133.603,1776633333.6,1776635133.6,1776635133.6,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_08,raw/metrics_long.csv,2717221,25075,180,9,58,10,10,1776635924.738,1776637714.738,1776635924.74,1776637724.74,1776637724.74,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_09,raw/metrics_long.csv,360701,3373,118,9,39,9,9,1777335476.303,1777337266.303,1777335476.3,1777337276.3,1777337276.3,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_10,raw/metrics_long.csv,1778681,16481,180,9,50,10,10,1777354691.042,1777356481.042,1777354691.04,1777356491.04,1777356491.04,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_11,raw/metrics_long.csv,1859707,17598,181,9,52,10,10,1777430253.0,1777432053.0,1777430253,1777432053,1777432053,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_12,raw/metrics_long.csv,1861105,17613,181,9,52,10,10,1777431959.0,1777433759.0,1777431959,1777433759,1777433759,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_13,raw/metrics_long.csv,1859907,17603,181,9,52,10,10,1777433665.0,1777435465.0,1777433665,1777435465,1777435465,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S08_kafka_queue_lag_run_14,raw/metrics_long.csv,1859484,17600,181,9,52,10,10,1777435371.0,1777437171.0,1777435371,1777437171,1777437171,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_01,raw/metrics_long.csv,2556938,24019,180,9,57,10,10,1776344802.525,1776346592.525,1776344802.52,1776346602.52,1776346602.52,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_02,raw/metrics_long.csv,2478590,23256,180,9,54,10,10,1776417974.649,1776419764.649,1776417964.65,1776419764.65,1776419764.65,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_03,raw/metrics_long.csv,2470004,23181,180,9,54,10,10,1776420683.874,1776422473.874,1776420683.87,1776422483.87,1776422483.87,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_04,raw/metrics_long.csv,2466883,23162,180,9,54,10,10,1776467053.047,1776468843.047,1776467043.05,1776468843.05,1776468843.05,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_05,raw/metrics_long.csv,2383158,22417,180,9,54,10,10,1776547052.779,1776548842.779,1776547052.78,1776548852.78,1776548852.78,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_06,raw/metrics_long.csv,2353788,22174,180,9,54,10,10,1776549784.274,1776551574.274,1776549784.27,1776551584.27,1776551584.27,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S09_payment_dns_fault_run_07,raw/metrics_long.csv,36418,330,31,8,11,1,1,1777338765.826,1777339065.826,1777337825.83,1777339625.83,1777339625.83,memory_usage,container_memory_working_set_bytes
